frame,time_sec,ball_visible,ball_x,ball_y,ball_x_m,ball_y_m,ball_speed_m_s,ball_owner_id,ball_owner_role,ball_owner_team,team_ball_control,team1_players_on_pitch,team2_players_on_pitch
62,1.0333333333333334,1,1015.0,287.0,49.91691970825195,30.06654930114746,3.0158067416799774,19,player,2,2,10,10
63,1.05,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
64,1.0666666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
65,1.0833333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
66,1.1,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
67,1.1166666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
68,1.1333333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
69,1.15,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
70,1.1666666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
71,1.1833333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,3.0158067416800174,19,player,2,2,10,10
72,1.2,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
73,1.2166666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
74,1.2333333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
75,1.25,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
76,1.2666666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
77,1.2833333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
78,1.3,1,1015.0,287.0,49.91691970825195,30.06654930114746,3.0158067416800174,19,player,2,2,10,10
79,1.3166666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
80,1.3333333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
81,1.35,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
82,1.3666666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
83,1.3833333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
84,1.4,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
85,1.4166666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,3.0158067416799774,19,player,2,2,10,10
86,1.4333333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
87,1.45,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
88,1.4666666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
89,1.4833333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
90,1.5,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
91,1.5166666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
92,1.5333333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
93,1.55,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
94,1.5666666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
95,1.5833333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
96,1.6,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
97,1.6166666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
98,1.6333333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
99,1.65,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
100,1.6666666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
101,1.6833333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
102,1.7,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
103,1.7166666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
104,1.7333333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
105,1.75,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
106,1.7666666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
107,1.7833333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
108,1.8,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
109,1.8166666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
110,1.8333333333333333,1,1015.0,288.0,49.91976547241211,30.2199764251709,9.736756420164172,19,player,2,2,10,10
111,1.85,1,1015.0,288.0,49.91976547241211,30.2199764251709,0.0,19,player,2,2,10,10
112,1.8666666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,9.207210801058658,19,player,2,2,10,10
113,1.8833333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
114,1.9,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
115,1.9166666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
116,1.9333333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
117,1.95,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
118,1.9666666666666666,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
119,1.9833333333333334,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
120,2.0,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
121,2.0166666666666666,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
122,2.033333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
123,2.05,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
124,2.066666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
125,2.0833333333333335,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
126,2.1,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
127,2.1166666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
128,2.1333333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
129,2.15,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
130,2.1666666666666665,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
131,2.183333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
132,2.2,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
133,2.216666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,3.0158067416800174,19,player,2,2,10,10
134,2.2333333333333334,1,1015.0,287.0,49.91691970825195,30.06654930114746,3.0158067416800174,19,player,2,2,10,10
135,2.25,1,1016.0,287.0,49.9671516418457,30.064769744873047,3.0158067416800174,19,player,2,2,10,10
136,2.2666666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
137,2.283333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
138,2.3,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
139,2.316666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
140,2.3333333333333335,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
141,2.35,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
142,2.3666666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
143,2.3833333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,3.0158067416800174,19,player,2,2,10,10
144,2.4,1,1016.0,288.0,49.969825744628906,30.218196868896484,9.63668618154247,19,player,2,2,10,10
145,2.4166666666666665,1,1016.0,288.0,49.969825744628906,30.218196868896484,0.0,19,player,2,2,10,10
146,2.433333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,9.207025554568363,19,player,2,2,10,10
147,2.45,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
148,2.466666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
149,2.4833333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
150,2.5,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
151,2.5166666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
152,2.533333333333333,1,1016.0,288.0,49.969825744628906,30.218196868896484,9.207025554568363,19,player,2,2,10,10
153,2.55,1,1016.0,287.0,49.9671516418457,30.064769744873047,9.207025554568363,19,player,2,2,10,10
154,2.566666666666667,1,1016.0,288.0,49.969825744628906,30.218196868896484,9.207025554568117,19,player,2,2,10,10
155,2.5833333333333335,1,1016.0,287.0,49.9671516418457,30.064769744873047,9.207025554568363,19,player,2,2,10,10
156,2.6,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
157,2.6166666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
158,2.6333333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
159,2.65,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
160,2.6666666666666665,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
161,2.683333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
162,2.7,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
163,2.716666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,3.0158067416800174,19,player,2,2,10,10
164,2.7333333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,3.0158067416800174,19,player,2,2,10,10
165,2.75,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
166,2.7666666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
167,2.783333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,3.0158067416800174,19,player,2,2,10,10
168,2.8,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
169,2.816666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
170,2.8333333333333335,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
171,2.85,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
172,2.8666666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
173,2.8833333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
174,2.9,1,1016.0,287.0,49.9671516418457,30.064769744873047,3.0158067416800174,19,player,2,2,10,10
175,2.9166666666666665,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
176,2.933333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
177,2.95,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
178,2.966666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
179,2.9833333333333334,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
180,3.0,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
181,3.0166666666666666,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
182,3.033333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
183,3.05,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
184,3.066666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
185,3.0833333333333335,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
186,3.1,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
187,3.1166666666666667,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
188,3.1333333333333333,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
189,3.15,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
190,3.1666666666666665,1,1016.0,287.0,49.9671516418457,30.064769744873047,0.0,19,player,2,2,10,10
191,3.183333333333333,1,1015.0,287.0,49.91691970825195,30.06654930114746,3.0158067416800174,19,player,2,2,10,10
192,3.2,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
193,3.216666666666667,1,1015.0,287.0,49.91691970825195,30.06654930114746,0.0,19,player,2,2,10,10
194,3.2333333333333334,1,1014.0,287.0,49.86668395996094,30.068328857421875,3.0160354800319533,19,player,2,2,10,10
195,3.25,1,1014.0,287.0,49.86668395996094,30.068328857421875,0.0,19,player,2,2,10,10
196,3.2666666666666666,1,1014.0,287.0,49.86668395996094,30.068328857421875,0.0,19,player,2,2,10,10
197,3.283333333333333,1,1013.0,286.0,49.813228607177734,29.915626525878906,9.707302224583733,19,player,2,2,10,10
198,3.3,1,1013.0,286.0,49.813228607177734,29.915626525878906,0.0,19,player,2,2,10,10
199,3.316666666666667,1,1013.0,286.0,49.813228607177734,29.915626525878906,0.0,19,player,2,2,10,10
200,3.3333333333333335,1,1012.0,286.0,49.762813568115234,29.91740608215332,3.026786207043043,19,player,2,2,10,10
201,3.35,1,1012.0,286.0,49.762813568115234,29.91740608215332,0.0,19,player,2,2,10,10
202,3.3666666666666667,1,1012.0,286.0,49.762813568115234,29.91740608215332,0.0,19,player,2,2,10,10
203,3.3833333333333333,1,1011.0,286.0,49.71239471435547,29.919187545776367,3.027018985325332,19,player,2,2,10,10
204,3.4,1,1011.0,286.0,49.71239471435547,29.919187545776367,0.0,19,player,2,2,10,10
205,3.4166666666666665,1,1011.0,286.0,49.71239471435547,29.919187545776367,0.0,19,player,2,2,10,10
206,3.433333333333333,1,1010.0,286.0,49.66196823120117,29.92096710205078,3.027472425281505,19,player,2,2,10,10
207,3.45,1,1010.0,286.0,49.66196823120117,29.92096710205078,0.0,19,player,2,2,10,10
208,3.466666666666667,1,1009.0,286.0,49.611541748046875,29.922748565673828,3.0274764635621922,19,player,2,2,10,10
209,3.4833333333333334,1,1009.0,285.0,49.60760498046875,29.767196655273438,9.336103142394679,19,player,2,2,10,10
210,3.5,1,1009.0,285.0,49.60760498046875,29.767196655273438,0.0,19,player,2,2,10,10
211,3.5166666666666666,1,1008.0,285.0,49.55699920654297,29.768978118896484,3.0382272268813506,19,player,2,2,10,10
212,3.533333333333333,1,1008.0,285.0,49.55699920654297,29.768978118896484,0.0,19,player,2,2,10,10
213,3.55,1,1008.0,285.0,49.55699920654297,29.768978118896484,0.0,19,player,2,2,10,10
214,3.566666666666667,1,1007.0,285.0,49.50638961791992,29.7707576751709,3.0384519433520425,19,player,2,2,10,10
215,3.5833333333333335,1,1007.0,285.0,49.50638961791992,29.7707576751709,0.0,19,player,2,2,10,10
216,3.6,1,1007.0,285.0,49.50638961791992,29.7707576751709,0.0,19,player,2,2,10,10
217,3.6166666666666667,1,1006.0,285.0,49.455772399902344,29.772539138793945,3.038913447422525,19,player,2,2,10,10
218,3.6333333333333333,1,1006.0,285.0,49.455772399902344,29.772539138793945,0.0,19,player,2,2,10,10
219,3.65,1,1006.0,285.0,49.455772399902344,29.772539138793945,0.0,19,player,2,2,10,10
220,3.6666666666666665,1,1005.0,285.0,49.405155181884766,29.774320602416992,3.038913447422525,19,player,2,2,10,10
221,3.683333333333333,1,1005.0,285.0,49.405155181884766,29.774320602416992,0.0,19,player,2,2,10,10
222,3.7,1,1005.0,284.0,49.400489807128906,29.617691040039062,9.401941709898422,19,player,2,2,10,10
223,3.716666666666667,1,1005.0,284.0,49.400489807128906,29.617691040039062,0.0,19,player,2,2,10,10
224,3.7333333333333334,1,1000.0,284.0,49.146453857421875,29.626598358154297,15.251523681731445,19,player,2,2,10,10
225,3.75,1,996.0,283.0,48.93686294555664,29.47600555419922,15.484946063270373,19,player,2,2,10,10
226,3.7666666666666666,1,992.0,282.0,48.725738525390625,29.324310302734375,15.598265685219888,19,player,2,2,10,10
227,3.783333333333333,1,992.0,282.0,48.725738525390625,29.324310302734375,0.0,19,player,2,2,10,10
228,3.8,1,988.0,281.0,48.5130615234375,29.1715030670166,15.7128485772287,19,player,2,2,10,10
229,3.816666666666667,1,985.0,280.0,48.35041809082031,29.015785217285156,13.510120859361077,19,player,2,2,10,10
230,3.8333333333333335,1,981.0,280.0,48.14400100708008,29.022918701171875,12.3924185124562,-1,none,0,0,10,10
231,3.85,1,977.0,279.0,47.927574157714844,28.867847442626953,15.97484381364419,-1,none,0,0,10,10
232,3.8666666666666667,1,974.0,278.0,47.761558532714844,28.709842681884766,13.751221465048584,-1,none,0,0,10,10
233,3.8833333333333333,1,970.0,277.0,47.54210662841797,28.55245590209961,16.203303746532672,-1,none,0,0,10,10
234,3.9,1,966.0,276.0,47.32101058959961,28.393892288208008,16.324618247099245,-1,none,0,0,10,10
235,3.9166666666666665,1,966.0,276.0,47.32101058959961,28.393892288208008,0.0,-1,none,0,0,10,11
236,3.933333333333333,1,963.0,276.0,47.16374206542969,28.399246215820312,9.441577815580816,-1,none,0,0,10,10
237,3.95,1,959.0,275.0,46.940372467041016,28.23949432373047,16.477036148475047,-1,none,0,0,10,10
238,3.966666666666667,1,955.0,274.0,46.71531677246094,28.078536987304688,16.60139714975624,-1,none,0,0,10,10
239,3.9833333333333334,1,955.0,274.0,46.71531677246094,28.078536987304688,0.0,-1,none,0,0,10,10
240,4.0,1,952.0,273.0,46.5416145324707,27.914579391479492,14.331658001189275,-1,none,0,0,10,10
241,4.016666666666667,1,948.0,273.0,46.329383850097656,27.92171859741211,12.74104355564174,-1,none,0,0,10,11
242,4.033333333333333,1,945.0,272.0,46.15354919433594,27.756528854370117,14.4754868154145,-1,none,0,0,10,10
243,4.05,1,942.0,271.0,45.97638702392578,27.5900936126709,14.58470594472491,-1,none,0,0,10,10
244,4.066666666666666,1,939.0,271.0,45.81592559814453,27.595449447631836,9.633047019233848,-1,none,0,0,10,10
245,4.083333333333333,1,936.0,270.0,45.63679504394531,27.427753448486328,14.722599392691068,-1,none,0,0,10,10
246,4.1,1,933.0,269.0,45.456302642822266,27.2587833404541,14.834495454099818,-1,none,0,0,10,10
247,4.116666666666666,1,933.0,269.0,45.456302642822266,27.2587833404541,0.0,-1,none,0,0,10,10
248,4.133333333333334,1,928.0,268.0,45.166168212890625,27.09209442138672,20.07654002605424,-1,none,0,0,10,10
249,4.15,1,928.0,268.0,45.166168212890625,27.09209442138672,0.0,-1,none,0,0,10,10
250,4.166666666666667,1,925.0,267.0,44.982479095458984,26.920534133911133,15.080737606810759,-1,none,0,0,10,10
251,4.183333333333334,1,922.0,267.0,44.81939697265625,26.925886154174805,9.790195219478347,-1,none,0,0,10,10
252,4.2,1,919.0,266.0,44.63364791870117,26.75300407409668,15.225220154941809,-1,none,0,0,10,11
253,4.216666666666667,1,916.0,265.0,44.44646453857422,26.57879066467285,15.342638213416052,-1,none,0,0,10,11
254,4.233333333333333,1,914.0,265.0,44.336849212646484,26.58235740661621,6.580400350647561,-1,none,0,0,10,9
255,4.25,1,913.0,265.0,44.28203201293945,26.58414077758789,3.2907720772906033,-1,none,0,0,10,10
256,4.266666666666667,1,910.0,264.0,44.09273910522461,26.408573150634766,15.490670339347261,-1,none,0,0,10,10
257,4.283333333333333,1,907.0,264.0,43.92760467529297,26.413923263549805,9.913264505973117,-1,none,0,0,10,10
258,4.3,1,904.0,263.0,43.73617172241211,26.236989974975586,15.64055851290947,-1,none,0,0,10,10
259,4.316666666666666,1,904.0,263.0,43.73617172241211,26.236989974975586,0.0,-1,none,0,0,10,10
